id	context	predictions	aggregatedPredictions	category
562	As an advocate of homosexual rights, Mr. Gentry has united homosexuals in this city of 19,000 people while, by all accounts, gaining the respect of the conservative business community that has existed alongside the artists since the city was founded in 1927.	[[0.122,0.645,0.208,0.019,0.007]]	[0.122,0.645,0.208,0.019,0.007]	negative
563	A homosexual couple from whose home a foster child was removed by the state last year have filed suit against state officials in an effort to overturn a policy that virtually bars such couples from serving as foster parents.	[[0.119,0.64,0.197,0.034,0.01]]	[0.119,0.64,0.197,0.034,0.01]	negative
564	Members of homosexual groups from throughout the nation releasing balloons outside St. Patrick's Cathedral on Fifth Avenue as they paused yesterday along the route of march to Central Park.	[[0.094,0.538,0.261,0.084,0.023]]	[0.094,0.538,0.261,0.084,0.023]	negative
565	Complaints of violence and discrimination against homosexuals have more than doubled in the last year, in large part because of public fears about AIDS, the city's Human Rights Commission reported yesterday.	[[0.161,0.6,0.188,0.034,0.017]]	[0.161,0.6,0.188,0.034,0.017]	negative
566	LEAD: Homosexuals may not be kept out of the Army; their claims for equal protection under the Constitution are as strong as those of blacks and stronger than those the Supreme Court has ever recognized for women.	[[0.238,0.608,0.128,0.013,0.013]]	[0.238,0.608,0.128,0.013,0.013]	negative
567	They said the largest group of AIDS victims consisted of male homosexuals, and the second largest group of victims consisted of Haitians.	[[0.109,0.597,0.261,0.024,0.009]]	[0.109,0.597,0.261,0.024,0.009]	negative
568	The survey, based on 500 half-hour interviews drawn from computer-selected households, also found that 32 percent of the homosexual men in San Francisco earned more than $30,000 a year, and 31 percent earned from $20,000 to $30,000.	[[0.482,0.366,0.123,0.011,0.019]]	[0.482,0.366,0.123,0.011,0.019]	very negative
569	The council voted 8 to 6 to delete a section dealing with rights for homosexuals from a sweeping anti-discrimination measure.	[[0.143,0.492,0.191,0.12,0.053]]	[0.143,0.492,0.191,0.12,0.053]	negative
570	Among the topics are city and state laws on homosexual rights; lobbying; AIDS legislation, and working with law-enforcement agencies to combat violence against gays.	[[0.167,0.64,0.168,0.017,0.009]]	[0.167,0.64,0.168,0.017,0.009]	negative
571	Barely a month after Mayor Koch signed the city's first homosexual rights bill into law, the City Council yesterday overwhelmingly approved an amendment to diminish its scope.	[[0.122,0.643,0.199,0.026,0.01]]	[0.122,0.643,0.199,0.026,0.01]	negative
572	We support the judgment of the Archbishop as sound and responsible: to sign contracts that incorporate the provisions of Executive Order 50 suggests an endorsement of the principle that engaging in homosexual activity is a morally neutral exercise of a person's sexual orientation or affectional preference.	[[0.188,0.724,0.072,0.009,0.006]]	[0.188,0.724,0.072,0.009,0.006]	negative
573	Humberto Cardinal Medeiros, the Archbishop of Boston, transferred to a quiet suburban parish the Rev. Paul R. Shanley, a priest who pioneered an effective ministry to homosexuals.	[[0.352,0.463,0.079,0.046,0.061]]	[0.352,0.463,0.079,0.046,0.061]	negative
574	A sepulchral, middle-aged homosexual who's spent 16 years in near-feudal servitude to his master, he seems to gain his sole spiritual nourishment from the pint bottle he keeps in his back pocket.	[[0.168,0.62,0.178,0.021,0.013]]	[0.168,0.62,0.178,0.021,0.013]	negative
575	They oppose those sections of it that would force the drafting of women for combat duty, the hiring of homosexual teachers or the gainful employment of all childless women over the age of 27 1/2.	[[0.096,0.563,0.285,0.042,0.014]]	[0.096,0.563,0.285,0.042,0.014]	negative
576	LEAD: An outbreak of gonorrhea among homosexual men in Seattle could indicate that some gay men are abandoning sex practices that protect against the transmission of the AIDS virus, health officials have warned.	[[0.228,0.623,0.132,0.009,0.008]]	[0.228,0.623,0.132,0.009,0.008]	negative
577	WASHINGTON, June 23--The Carter Administration has endorsed a proposal to repeal a section of the immigration law that prohibits the entry of homosexual aliens into the United States.	[[0.167,0.643,0.139,0.031,0.02]]	[0.167,0.643,0.139,0.031,0.02]	negative
578	I don't know if homosexual practices are a ''sin.''	[[0.068,0.473,0.401,0.049,0.01]]	[0.068,0.473,0.401,0.049,0.01]	negative
579	The actor was the first major public figure to acknowledge openly that he was suffering from acquired immune deficiency syndrome, a mysterious and usually fatal illness that primarily afflicts male homosexuals, intravenous drug users, and recipients of contaminated blood transfusions.	[[0.215,0.666,0.098,0.014,0.008]]	[0.215,0.666,0.098,0.014,0.008]	negative
580	Dr. A. Damien Martin, the institute's executive director, described the organization as a homosexual advocacy and counseling group financed in part by the city and the state of New York.	[[0.199,0.602,0.137,0.036,0.025]]	[0.199,0.602,0.137,0.036,0.025]	negative
581	Orpha Chase recalls her tortured odyssey on the road to success as a sentimental novelist - her marriages to a closet homosexual mortally fearful of being discovered and to a prurient prissy, her relationship to her faith-healer brother who gets into trouble with the law.	[[0.213,0.589,0.139,0.035,0.025]]	[0.213,0.589,0.139,0.035,0.025]	negative
582	Connecticut's House of Representatives tonight defeated a homosexual rights measure that had been approved by the State Senate last week.	[[0.178,0.665,0.127,0.018,0.012]]	[0.178,0.665,0.127,0.018,0.012]	negative
583	LEAD: The chief administrative law judge of the New York State Division of Human Rights stepped down yesterday amid assertions that he had harassed a homosexual supervisor and made racially derogatory comments.	[[0.135,0.533,0.291,0.028,0.013]]	[0.135,0.533,0.291,0.028,0.013]	negative
584	Bent,'' as you may recall, posed this question at a Dachau rock pile where two doomed Nazi prisoners found a fleeting moment of spiritual grace in an exchange of homosexual love.	[[0.236,0.568,0.123,0.04,0.033]]	[0.236,0.568,0.123,0.04,0.033]	negative
585	Referring to the candid scenes in homosexual bars and the intimate conversations about sex, Showtime's senior vice president, Allen Sabinson, said, '' 'As Is' is probably the frankest treatment of the homosexual life style ever seen on television.''	[[0.129,0.65,0.17,0.036,0.015]]	[0.129,0.65,0.17,0.036,0.015]	negative
586	Some landlords have evicted tenants who contracted AIDS, a mysterious disease that is usually associated with some homosexual men, Haitians and intravenous drug users.	[[0.11,0.614,0.237,0.029,0.01]]	[0.11,0.614,0.237,0.029,0.01]	negative
587	Until now, according to Robert Casaletto, its president, it has advertised only in The Native and The Advocate, publications intended for homosexuals, and in programs for cultural events intended for homosexual audiences.	[[0.113,0.696,0.176,0.011,0.004]]	[0.113,0.696,0.176,0.011,0.004]	negative
588	The City Council in this seaside community has given tentative approval to an ordinance prohibiting discrimination against homosexuals in jobs, housing, business and schools.	[[0.184,0.634,0.127,0.035,0.02]]	[0.184,0.634,0.127,0.035,0.02]	negative
589	In the first test of a city ordinance banning discrimination against homosexuals, the chile parlor's owner also agreed to stop distributing matchbooks printed with the slogan on the sign.	[[0.192,0.586,0.193,0.019,0.01]]	[0.192,0.586,0.193,0.019,0.01]	negative
590	The Archbishop said he had received support for speaking out against abortion and homosexual behavior.	[[0.049,0.395,0.434,0.106,0.016]]	[0.049,0.395,0.434,0.106,0.016]	neutral
591	Now, a series called ''Brothers'' is bringing the homosexual directly onto stage center as a major character.	[[0.023,0.126,0.434,0.375,0.042]]	[0.023,0.126,0.434,0.375,0.042]	neutral
592	GOV. MICHAEL S. DUKAKIS of Massachusetts is trying to mend fences with liberal constituents after criticism for recommending that homosexual couples not be permitted to adopt children.	[[0.238,0.578,0.16,0.012,0.012]]	[0.238,0.578,0.16,0.012,0.012]	negative
593	A minor crisis occurred when one student, apparently a homosexual activist, tried to have his male roommate introduced in the line of young women, which included wives of students.	[[0.173,0.557,0.226,0.028,0.016]]	[0.173,0.557,0.226,0.028,0.016]	negative
594	In the pivotal role of Phil Landers, a ''physical culture'' expert who teaches housewives aerobic exercises, he variously appears as a heterosexual, as a heterosexual masquerading as a homosexual and as a female sexpot in full blonde-bombshell regalia.	[[0.245,0.535,0.194,0.015,0.012]]	[0.245,0.535,0.194,0.015,0.012]	negative
595	A proposed ordinance to ban discrimination against homosexuals in public accommodations, hiring and housing has been voted down by the City Council.	[[0.264,0.577,0.123,0.017,0.018]]	[0.264,0.577,0.123,0.017,0.018]	negative
596	To the Editor: Writing for the majority in the Supreme Court's 5-to-4 ruling that state legislatures have a constitutional right to outlaw private sexual acts by homosexual persons, Associate Justice Byron R. White ended his opinion with the following sentence: ''I find nothing in the Constitution depriving a state of the power to enact the statute challenged here.''	[[0.404,0.556,0.034,0.002,0.004]]	[0.404,0.556,0.034,0.002,0.004]	negative
597	ONE year ago, as the public became aware of the rising concern about AIDS, Arthur J. Bressan Jr., an independent film maker, began making ''Buddies,'' a dramatization of the relationship between a homosexual man who becomes a ''buddy'' to a man dying of the incurable disease.	[[0.109,0.718,0.153,0.015,0.004]]	[0.109,0.718,0.153,0.015,0.004]	negative
598	LEAD: A Federal district judge here has ordered the Defense Department to discontinue its policy of conducting extensive investigations of homosexuals who seek jobs with military contractors requiring special security clearances.	[[0.148,0.566,0.229,0.039,0.018]]	[0.148,0.566,0.229,0.039,0.018]	negative
599	LEAD: A dissident Roman Catholic priest is calling on his followers at a church he organized to boycott The Washington Post and its advertisers in retaliation for articles reporting that he once had a homosexual relationship with an altar boy.	[[0.171,0.537,0.255,0.024,0.013]]	[0.171,0.537,0.255,0.024,0.013]	negative
600	But some friends and associates of Mr. McKinney, who were concerned that people needing transfusions would be needlessly frightened, later disclosed that he had had homosexual relationships.	[[0.164,0.514,0.125,0.139,0.058]]	[0.164,0.514,0.125,0.139,0.058]	negative
601	To the Editor: If conservatives proposed that homosexual students be segregated into special high schools for their own benefit and protection, outraged civil libertarians would argue that separate schools are inherently unequal.	[[0.157,0.635,0.193,0.009,0.006]]	[0.157,0.635,0.193,0.009,0.006]	negative
602	For heterosexual men and women, homosexual encounters rank fourth and fifth most common, respectively.	[[0.175,0.702,0.104,0.013,0.006]]	[0.175,0.702,0.104,0.013,0.006]	negative
603	Chancellor Helmut Kohl met today with his Defense Minister, Manfred W"orner, who is under increasing pressure to resign because of his decision to dismiss a four-star general on the ground that the officer is a homosexual and thus a possible security risk.	[[0.378,0.487,0.089,0.02,0.026]]	[0.378,0.487,0.089,0.02,0.026]	negative
604	The spaceship, which is run by a gaggle of Amazon dollies from the planet Betelgeuse, is also equipped with a homosexual computer named 3 P-Supio.	[[0.19,0.62,0.15,0.026,0.014]]	[0.19,0.62,0.15,0.026,0.014]	negative
