id	context	predictions	aggregatedPredictions	category
2446	For Gay Rights TODAY -- A performance of the Bill T. Jones/Arnie Zane Dance Company will raise money for the civil rights efforts of the National Gay and Lesbian Task Force.	[[0.14,0.601,0.208,0.035,0.015]]	[0.14,0.601,0.208,0.035,0.015]	negative
2447	As the chaotic denouement of the march and the police response was debated yesterday, one thing seemed clear: the size of the loosely organized protest showed how the killing of Matthew Shepard has galvanized gay men and lesbians in New York and around the country as has no other single event in recent years.	[[0.201,0.6,0.172,0.018,0.01]]	[0.201,0.6,0.172,0.018,0.01]	negative
2448	LEAD: A makeshift shantytown that was raised on Feb. 6 in the shadow of the administration building at the University of California at Irvine is challenging a new policy that bars non-traditional couples, including homosexuals and lesbians, from living together in housing for married students.	[[0.476,0.385,0.115,0.009,0.015]]	[0.476,0.385,0.115,0.009,0.015]	very negative
2449	LEAD: The commander of the Navy's surface Atlantic fleet has characterized lesbian sailors as ''among the command's top performers'' but told his officers that homosexual women must be vigorously rooted out of the service.	[[0.092,0.54,0.306,0.048,0.014]]	[0.092,0.54,0.306,0.048,0.014]	negative
2450	In saying the Democratic candidate for New York State Attorney General, Karen S. Burstein, should be disqualified because she is a lesbian, he promotes discrimination.	[[0.077,0.36,0.278,0.251,0.034]]	[0.077,0.36,0.278,0.251,0.034]	negative
2451	Yesterday, the National Organization for Women and the Gay and Lesbian Alliance Against Defamation called on CBS Sports to fire its longtime golf commentator, based on new information about some old quotes.	[[0.199,0.67,0.105,0.014,0.012]]	[0.199,0.67,0.105,0.014,0.012]	negative
2452	The decision by Saab Cars USA Inc., the importer of Saab luxury cars from Sweden, to advertise in two magazines read by gay men and lesbians is considered a breakthrough for efforts to persuade mainstream advertisers to set aside longstanding concerns that the societal stigma against homosexuality, still widespread, requires them to shun that market.	[[0.405,0.441,0.12,0.017,0.016]]	[0.405,0.441,0.12,0.017,0.016]	negative
2453	In an unusual custody battle, a circuit court here tonight upheld a lower court's decision to take a 2-year-old boy away from his mother, a lesbian, and give him to her mother for rearing.	[[0.159,0.674,0.141,0.018,0.008]]	[0.159,0.674,0.141,0.018,0.008]	negative
2454	Remembered by most gay and lesbian New Yorkers for the Gay Games and the 25th anniversary of the Stonewall uprising, June 1994 now turns out to have a darker distinction.	[[0.096,0.69,0.186,0.019,0.008]]	[0.096,0.69,0.186,0.019,0.008]	negative
2455	The article is about suicide, and among other things, it disputes studies that claim that a disproportionately high number of suicides are committed by lesbian and gay teen-agers.	[[0.134,0.569,0.226,0.051,0.019]]	[0.134,0.569,0.226,0.051,0.019]	negative
2456	Statistics are not at hand to support the claim, but it seems that gay men and lesbians make a disproportionately large contribution to music.	[[0.175,0.557,0.211,0.038,0.019]]	[0.175,0.557,0.211,0.038,0.019]	negative
2457	To the Editor: David Boaz's "Domestic Justice" (Op-Ed, Jan. 4) misses a crucial point about why many lesbians and gay men work hard to get employers to extend employment benefits to lesbian and gay as well as heterosexual domestic partners.	[[0.224,0.606,0.157,0.007,0.006]]	[0.224,0.606,0.157,0.007,0.006]	negative
2458	Television, especially American television, tends to be notoriously silly when dealing with lesbianism.	[[0.144,0.474,0.213,0.112,0.056]]	[0.144,0.474,0.213,0.112,0.056]	negative
2459	To the Editor: As faculty adviser to the gay and lesbian group at Clemson University, I can attest to the hatred of homosexuals reported in your July 7 front-page article on resistance to the gay rights movement in South Carolina.	[[0.244,0.558,0.18,0.01,0.007]]	[0.244,0.558,0.18,0.01,0.007]	negative
2460	NEW YORK CITY CHANCELLOR SOFTENS RAINBOW CURRICULUM The Schools Chancellor, Joseph A. Fernandez, moved to end a long, bitter dispute over teaching tolerance for families headed by gay and lesbian couples in the first grade by softening controversial passages of his Rainbow Curriculum, including replacing most references to "lesbian/ gay families" with the phrase "same gender couples."	[[0.314,0.502,0.162,0.01,0.013]]	[0.314,0.502,0.162,0.01,0.013]	negative
2461	In 1989 Colonel Cammermeyer revealed in a security-clearance interview that she was a lesbian.	[[0.088,0.464,0.25,0.159,0.038]]	[0.088,0.464,0.25,0.159,0.038]	negative
2462	After more than a decade of trying, a church composed mostly of gay and lesbian congregants has again been rejected in its bid to establish ties with the National Council of Churches, the nation's largest ecumenical organization.	[[0.213,0.595,0.165,0.017,0.009]]	[0.213,0.595,0.165,0.017,0.009]	negative
2463	Following are excerpts from yesterday's ruling by Judge Pierre N. Leval of the Federal District Court of the Southern District of New York denying a request by the Irish Lesbian and Gay Organization for a preliminary injunction against the sponsor of the St. Patrick's Day Parade, the Ancient Order of Hibernians. . . .	[[0.181,0.641,0.165,0.007,0.006]]	[0.181,0.641,0.165,0.007,0.006]	negative
2464	The Irish Lesbian and Gay Organization, which has fought for two years to participate in the annual St. Patrick's Day parade, finally won that right this week, only to learn that the organizers of the parade had decided several months ago to end its sponsorship.	[[0.089,0.222,0.189,0.316,0.185]]	[0.089,0.222,0.189,0.316,0.185]	positive
2465	However, since sexual orientation is not included in our national nondiscriminatory policy, gay or lesbian people can be -- and are -- denied food at restaurants and are fired from their jobs for no other reason than their sexual orientation.	[[0.07,0.268,0.581,0.065,0.016]]	[0.07,0.268,0.581,0.065,0.016]	neutral
2466	The State Commissioner of Human Rights yesterday upheld the right of the United States Armed Forces to recruit on the campus of the State University of New York at Buffalo, despite the Government's longstanding policy barring gay and lesbian people from military service.	[[0.109,0.579,0.219,0.073,0.02]]	[0.109,0.579,0.219,0.073,0.02]	negative
2467	The South Asian Lesbian and Gay Association is not, he said.	[[0.085,0.659,0.226,0.023,0.007]]	[0.085,0.659,0.226,0.023,0.007]	negative
2468	Gay & Lesbian Independent Democrats	[[0.037,0.28,0.518,0.143,0.021]]	[0.037,0.28,0.518,0.143,0.021]	neutral
2469	The charge against the Pink Pyramid -- a bookstore that specializes in gay and lesbian titles -- and the other defendants is pandering obscenity, which refers to exhibiting, disseminating and distributing obscene material as defined by Ohio state law.	[[0.639,0.241,0.105,0.004,0.011]]	[0.639,0.241,0.105,0.004,0.011]	very negative
2470	Three more members of the City Council have joined Councilman Thomas K. Duane in calling for the resignation of a member of the Police Civilian Complaint Review Board who has been sharply criticized for writing that AIDS could be spread during the Gay and Lesbian Olympic Games, scheduled to be held in New York in June.	[[0.138,0.657,0.179,0.018,0.007]]	[0.138,0.657,0.179,0.018,0.007]	negative
2471	REFRESHING alternatives to stereotypical images of homosexual men and women can be seen in the Gay and Lesbian Film Festival that begins this Friday in Hartford.	[[0.081,0.575,0.273,0.057,0.014]]	[0.081,0.575,0.273,0.057,0.014]	negative
2472	TOM STODDARD, the former executive director of the Lambda Legal Defense and Education Fund, wasn't sure how to react when he learned recently that the New York University School of Law would establish a fellowship in his honor to advance gay and lesbian rights.	[[0.406,0.465,0.1,0.01,0.019]]	[0.406,0.465,0.1,0.01,0.019]	negative
2473	LEAD: After a rocky start, an Episcopal ministry for gay men and lesbians is resuming here with a new director, a renewed church welcome to spiritually isolated homosexuals, and a quieter approach to the sensitive issue of blessing gay and lesbian relationships.	[[0.181,0.439,0.215,0.111,0.054]]	[0.181,0.439,0.215,0.111,0.054]	negative
2474	The human face for this campaign is Anne Paulk, billed as ''wife, mother, former lesbian,'' but a far more credible poster boy would be Marshall Applewhite, the departed guru of Heaven's Gate.	[[0.214,0.542,0.209,0.021,0.013]]	[0.214,0.542,0.209,0.021,0.013]	negative
2475	Few people know more about the fraternal organization of Catholic Irish-Americans than this: For the second straight year, it has barred a gay and lesbian group from marching under its own banner in New York City's St. Patrick's Day Parade.	[[0.148,0.597,0.202,0.038,0.015]]	[0.148,0.597,0.202,0.038,0.015]	negative
2476	But many of the city's gay and lesbian residents are concerned that it will also force the closing of sex-related establishments that they say are key to the identity and vitality of their community.	[[0.022,0.114,0.237,0.576,0.051]]	[0.022,0.114,0.237,0.576,0.051]	positive
2477	Ignorance and intolerance lead heterosexual parents to disown their gay and lesbian children, who take to the streets or take their own young lives in disproportionate numbers.	[[0.079,0.34,0.243,0.266,0.072]]	[0.079,0.34,0.243,0.266,0.072]	negative
2478	Having disappointed many homosexuals since taking office, the Clinton Administration began reaching out to that alienated constituency on Monday by creating a new post: White House liaison to the gay and lesbian communities.	[[0.532,0.355,0.092,0.005,0.016]]	[0.532,0.355,0.092,0.005,0.016]	very negative
2479	Massachusetts is about to become the first state in the nation to outlaw discrimination against gay and lesbian students in public schools.	[[0.051,0.309,0.449,0.158,0.033]]	[0.051,0.309,0.449,0.158,0.033]	neutral
2480	To the Editor: I marched in the St. Patrick's Day Parade with Mayor David N. Dinkins and the gay and lesbian marchers.	[[0.186,0.613,0.186,0.009,0.006]]	[0.186,0.613,0.186,0.009,0.006]	negative
2481	That done, the lesbian heroine prepares to enjoy the rest of her stay with good friends like Carmen, a hairdresser and a real spitfire, and Ana, an architect of whimsical playhouses for children, among other characters drawn with affection and humor.	[[0.018,0.024,0.021,0.504,0.433]]	[0.018,0.024,0.021,0.504,0.433]	positive
2482	LEAD: More than 1,000 lesbians and gay men from across New York rallied at the state Capitol yesterday, calling for more protection from hate crimes and bias.	[[0.207,0.529,0.238,0.016,0.01]]	[0.207,0.529,0.238,0.016,0.01]	negative
2483	Ms. Pettit was part of the team that founded Out, the national gay and lesbian life style magazine, five years ago.	[[0.007,0.017,0.156,0.7,0.12]]	[0.007,0.017,0.156,0.7,0.12]	positive
2484	NEARLY BURIED IN THE avalanche of hype surrounding ''Ellen,'' the ABC sitcom in which the lead character is about to come out as a lesbian, is one especially revealing factoid.	[[0.168,0.585,0.187,0.042,0.017]]	[0.168,0.585,0.187,0.042,0.017]	negative
2485	Intensely committed to the cause of gay and lesbian rights, the 42-year-old Ms. Osborn is flying high after brokering a meeting between President Clinton and leaders of national gay and lesbian groups.	[[0.165,0.548,0.178,0.07,0.039]]	[0.165,0.548,0.178,0.07,0.039]	negative
2486	As an absolute political unknown, she defeated Representative Robert K. Dornan, the aggressive California Republican known for his attacks on President Clinton, homosexuals and lesbians, and assorted other targets of his bare-knuckle commentary.	[[0.246,0.549,0.176,0.019,0.011]]	[0.246,0.549,0.176,0.019,0.011]	negative
2487	To the Editor: ''Homosexual Foster Parent Sets Off a Debate in Texas'' (news article, Nov. 30) reports that Rebecca Bledsoe, a Texas child welfare supervisor, ''said that foster children placed with gay or lesbian couples do not have a parental 'role model' of one sex or the other.''	[[0.21,0.629,0.144,0.01,0.006]]	[0.21,0.629,0.144,0.01,0.006]	negative
2488	Rutgers University said yesterday that it will extend health benefits to gay and lesbian partners of its employees in an effort to settle a discrimination suit brought by five faculty members.	[[0.141,0.566,0.212,0.056,0.025]]	[0.141,0.566,0.212,0.056,0.025]	negative
2489	Instead, the case came down to an argument over what message, if any, the marchers would have conveyed had they been permitted to march under their banner identifying them as the Irish-American Gay, Lesbian and Bisexual Group of Boston.	[[0.069,0.504,0.404,0.019,0.004]]	[0.069,0.504,0.404,0.019,0.004]	negative
