id	context	predictions	aggregatedPredictions	category
4899	Now, in an attempt to build a cohesive gay electorate to rival the city's coveted ethnic voting blocs, the Lesbian and Gay Community Services Center on West 13th Street has begun a campaign, Promote the Vote, to identify and mobilize homosexual voters.	[[0.123,0.585,0.265,0.019,0.007]]	[0.123,0.585,0.265,0.019,0.007]	negative
4900	His films are ''gay and straight and all sexualities put together in the best possible way,'' he says. ''	[[0.012,0.033,0.067,0.693,0.195]]	[0.012,0.033,0.067,0.693,0.195]	positive
4901	Bryan (Todd Stites) is blond and gay.	[[0.075,0.468,0.324,0.109,0.025]]	[0.075,0.468,0.324,0.109,0.025]	negative
4902	What was good for the city, the Mayor wanted Mr. Steinbrenner to know, was to let 10,400 gay and lesbian athletes parade through Yankee Stadium for the closing ceremonies of the Gay Games IV and Cultural Festival, an eight-day Olympic-style competition meant to break down stereotypes about homosexuality.	[[0.192,0.478,0.207,0.083,0.039]]	[0.192,0.478,0.207,0.083,0.039]	negative
4903	As part of a compromise worked out between President Clinton and Senate Democrats on the issue of homosexuals in the military, two significant changes will be made: the military will stop asking new recruits if they are gay, and avowed homosexuals will be assigned to a reserve limbo without pay or benefits instead of being discharged.	[[0.326,0.526,0.129,0.009,0.01]]	[0.326,0.526,0.129,0.009,0.01]	negative
4904	To the Editor: Of all the spurious reasons cited against sponsorship of New York's St. Patrick's Day Parade by organizers willing to permit the Irish Lesbian and Gay Organization to march, the most questionable is the allegation that the Roman Catholic Church has an exclusive proprietary right to celebrate in St. Patrick's honor.	[[0.175,0.623,0.184,0.011,0.007]]	[0.175,0.623,0.184,0.011,0.007]	negative
4905	Although polls show more Americans are beginning to accept homosexual men and women and support their rights, there has been a great increase in reports of anti-gay bias since the beginning of the epidemic.	[[0.048,0.319,0.333,0.271,0.029]]	[0.048,0.319,0.333,0.271,0.029]	neutral
4906	But in a separate action praised by gay rights advocates, Mr. Pataki also reissued an executive order originally signed by Gov. Mario M. Cuomo in 1983 that prohibits discrimination against homosexuals by state agencies in hiring and the provision of state services.	[[0.178,0.639,0.163,0.014,0.007]]	[0.178,0.639,0.163,0.014,0.007]	negative
4907	EDMUND G. BROWN Jr. won the most applause at the Gay and Lesbian Press Association awards, but the most awards went to a San Francisco paper that inadvertently brought down the city's police chief.	[[0.115,0.461,0.29,0.097,0.038]]	[0.115,0.461,0.29,0.097,0.038]	negative
4908	That has always been the difference about the movement for gay rights.	[[0.027,0.144,0.42,0.363,0.046]]	[0.027,0.144,0.42,0.363,0.046]	neutral
4909	TRIAL OPENS IN GAY MAN'S KILLING The murder case gay-rights groups have called the "gay Howard Beach trial" began as prosecutors accused the two defendants of setting out on a hunt for a homosexual to kill.	[[0.179,0.587,0.196,0.024,0.014]]	[0.179,0.587,0.196,0.024,0.014]	negative
4910	In theory, gay rights have been protected here since the country passed its provisional constitution in 1994.	[[0.07,0.731,0.18,0.015,0.004]]	[0.07,0.731,0.18,0.015,0.004]	negative
4911	Tens of thousands of gay men and lesbians surged through Manhattan yesterday, celebrating a civil-rights movement that took its first steps during a police raid on a gay bar 25 years ago and seemed in the last week to have come of age.	[[0.092,0.433,0.253,0.172,0.049]]	[0.092,0.433,0.253,0.172,0.049]	negative
4912	In the last two decades, gay men who are old-car enthusiasts have done just that across the United States, forming one national and at least four regional clubs.	[[0.078,0.376,0.127,0.359,0.059]]	[0.078,0.376,0.127,0.359,0.059]	negative
4913	Maybe, Mr. Johnson suggests, it is all the talk out of Washington about gun control and gay marriages.	[[0.053,0.464,0.44,0.035,0.008]]	[0.053,0.464,0.44,0.035,0.008]	negative
4914	A Federal judge ruled today that a veterans group here did not have to include homosexuals in its St. Patrick's Day parade because the group had said it wanted to use the occasion to protest previous court decisions allowing members of gay groups to march.	[[0.135,0.468,0.233,0.117,0.048]]	[0.135,0.468,0.233,0.117,0.048]	negative
4915	A week after saying it was removing from its fall schedule a play featuring a gay Jesus-like figure who has sex with his apostles, the Manhattan Theater Club reversed course yesterday and said it would stage the play as originally planned.	[[0.088,0.607,0.259,0.037,0.009]]	[0.088,0.607,0.259,0.037,0.009]	negative
4916	Amid the pageantry of the 22d annual New York City Lesbian and Gay Pride Parade yesterday, amid the exotically tatooed men and women, the dapper elderly men in straw boaters, the sequins-and-lame contingent carrying a "Transsexuals for Change" banner, there was a somber message.	[[0.136,0.678,0.16,0.019,0.006]]	[0.136,0.678,0.16,0.019,0.006]	negative
4917	one Irish lesbian shouted to another as the latter was passively carted off under arrest when the Irish Lesbian and Gay Organization, barred from marching by the courts, resorted to civil disobedience before the parade began.	[[0.158,0.615,0.204,0.016,0.007]]	[0.158,0.615,0.204,0.016,0.007]	negative
4918	The mother of the gay college student beaten to death in Wyoming last year is appearing in a public-awareness campaign intended to help reduce the harassment of gay students in public schools.	[[0.248,0.535,0.173,0.03,0.015]]	[0.248,0.535,0.173,0.03,0.015]	negative
4919	For Kelli Peterson, a 17-year-old senior at East High School here, the Aztec and U.F.O. clubs held no appeal; her primary concern was intensely personal -- easing the loneliness she felt as a gay student.	[[0.274,0.538,0.164,0.012,0.012]]	[0.274,0.538,0.164,0.012,0.012]	negative
4920	Where the Marlowe play is a dog-eat-dog political allegory without heroes, the movie is a tract against the oppression of homosexuals through the ages, filmed by a director who is himself openly gay and living with AIDS.	[[0.234,0.577,0.157,0.021,0.011]]	[0.234,0.577,0.157,0.021,0.011]	negative
4921	Acknowledging that they underestimated the opposition in Congress and the Pentagon to homosexuals in the military, White House aides say the struggle has left President Clinton in an awkward test of wills on an issue that neither he nor gay-rights organizations had made a high priority.	[[0.199,0.588,0.184,0.016,0.013]]	[0.199,0.588,0.184,0.016,0.013]	negative
4922	A jury in Laramie, Wyo., today found a man guilty of second-degree murder in the killing of a gay University of Wyoming student last year.	[[0.195,0.638,0.124,0.027,0.015]]	[0.195,0.638,0.124,0.027,0.015]	negative
4923	The advocate, Brendan Fay, said he had just emerged from the Bedford Street station on the L subway line in Williamsburg at around 11 P.M. when a young man came up behind him, yelled an anti-gay slur, and stabbed him in the right side of his back.	[[0.266,0.511,0.162,0.033,0.028]]	[0.266,0.511,0.162,0.033,0.028]	negative
4924	The advertorial, peddling Dockers khaki pants, features 10 men and women who are openly homosexual as part of a campaign that includes contributions from Levi Strauss and its Red Tab Foundation to two organizations that help gay youth and fight homophobia in schools: the Gay, Lesbian and Straight Education Network and the Hetrick Martin Institute.	[[0.192,0.657,0.135,0.01,0.006]]	[0.192,0.657,0.135,0.01,0.006]	negative
4925	But a lawyer for six gay service members told a Federal appeals court in Manhattan that the rules violated the First Amendment and the equal-protection clause of the Constitution, adding that they were specifically intended to cater to the possible prejudices of heterosexual troops.	[[0.119,0.589,0.206,0.066,0.02]]	[0.119,0.589,0.206,0.066,0.02]	negative
4926	The other night, a group of gay and lesbian activists from Greenwich Village, probably this planet's gay epicenter, descended on the Queens community to provide a message of pride, promise and power.	[[0.103,0.139,0.267,0.357,0.134]]	[0.103,0.139,0.267,0.357,0.134]	positive
4927	Seven hundred people representing the Reform Jewish community, champions of the rights of gays and lesbians, concerned sensitive members of the clergy, leaders of the Conservative and Reconstructionist streams of Judaism and of Jewish secular organization, along with decent elected officials, were there to be counted on for support.	[[0.392,0.512,0.086,0.003,0.006]]	[0.392,0.512,0.086,0.003,0.006]	negative
4928	All he has to do is find a young man willing to be videotaped having sex with Congressman Gary, who happens to be gay and launders drug money in his spare time.	[[0.113,0.629,0.199,0.047,0.012]]	[0.113,0.629,0.199,0.047,0.012]	negative
4929	His early leadership of the Lesbian and Gay Community Services Center helped build a community that is ever so stronger today because of him.	[[0.036,0.136,0.259,0.449,0.12]]	[0.036,0.136,0.259,0.449,0.12]	positive
4930	The television announcement featuring Judy Shepard was unveiled on Sunday by the Gay, Lesbian and Straight Education Network.	[[0.142,0.671,0.154,0.023,0.01]]	[0.142,0.671,0.154,0.023,0.01]	negative
4931	They range from chalking ''If your gay, go away,'' on sidewalks, to vandalizing the doors of openly gay students.	[[0.117,0.646,0.21,0.019,0.008]]	[0.117,0.646,0.21,0.019,0.008]	negative
4932	This capital city overlooking the Mississippi River repealed its first gay rights ordinance in 1978, and then, after the issue simmered for 12 years, passed a new ordinance in 1990 forbidding discrimination based on sexual orientation in housing, employment, education and public accommodations.	[[0.481,0.436,0.074,0.003,0.006]]	[0.481,0.436,0.074,0.003,0.006]	very negative
4933	Out of the Closet And Into Print ANDREW TOBIAS, the witty financial writer (this is not an oxymoron) whose life as a gay man has quite literally become an open book, faced the public this week in a way he could not have dreamed about 25 years ago, when his first memoir ''The Best Little Boy in the World'' (Putnam) was published.	[[0.272,0.547,0.126,0.028,0.028]]	[0.272,0.547,0.126,0.028,0.028]	negative
4934	In the movie, as in the play, a gaggle of gay men hold a birthday party and take turns demonstrating their crisp, clever self-hatred.	[[0.049,0.172,0.087,0.585,0.108]]	[0.049,0.172,0.087,0.585,0.108]	positive
4935	But nobody seemed to care that the inclusion of "her godmother was a lesbian," "she herself was known to hang out with women of Sapphic propensities" and "the former First Lady is . . . a known consorter with homosexuals" -- in a rundown of unrelieved negatives -- might provoke hurt and anger in gay readers like me.	[[0.164,0.671,0.14,0.018,0.008]]	[0.164,0.671,0.14,0.018,0.008]	negative
4936	Understanding Paul Conservative bishops, for example, asked that Bishop Spong be censured for ordaining a sexually active gay man, but the House of Bishops refused, deciding instead to merely "disassociate" itself from his actions.	[[0.499,0.395,0.09,0.005,0.011]]	[0.499,0.395,0.09,0.005,0.011]	very negative
4937	Back in the 1960's, the doormen at the Stonewall Inn in Greenwich Village had to keep an eye out for raids by the police vice squad, which regularly targeted the few gay bars in Manhattan.	[[0.085,0.597,0.28,0.03,0.009]]	[0.085,0.597,0.28,0.03,0.009]	negative
4938	In the course of their successful two-year effort to adopt a child jointly, they have emerged from the anonymity in which many gay couples feel compelled to live.	[[0.071,0.467,0.289,0.147,0.027]]	[0.071,0.467,0.289,0.147,0.027]	negative
4939	Two defeats for gay rights advocates.	[[0.1,0.639,0.242,0.014,0.005]]	[0.1,0.639,0.242,0.014,0.005]	negative
4940	James W. Owles, the founding president of the Gay Activists Alliance and the first openly gay candidate for political office in New York City, died on Friday at St. Vincent's Hospital in Manhattan.	[[0.224,0.62,0.124,0.017,0.015]]	[0.224,0.62,0.124,0.017,0.015]	negative
4941	Gov. Mario M. Cuomo announced tonight that he would extend insurance benefits to the domestic partners of gay and lesbian state workers by the start of next year.	[[0.195,0.602,0.129,0.045,0.029]]	[0.195,0.602,0.129,0.045,0.029]	negative
4942	Federal health officials today reported a sharp rise in AIDS among gay men who are black or of Hispanic descent or who do not live in cities, like New York and San Francisco, with large gay populations.	[[0.086,0.547,0.288,0.062,0.017]]	[0.086,0.547,0.288,0.062,0.017]	negative
4943	The organization said the committee "will expose and oppose" threats to the First Amendment from actions like the banning of gay books by school libraries.	[[0.106,0.587,0.239,0.053,0.015]]	[0.106,0.587,0.239,0.053,0.015]	negative
4944	Gay marriage?''	[[0.007,0.123,0.853,0.016,0.001]]	[0.007,0.123,0.853,0.016,0.001]	neutral
4945	To the Editor: I watched the 1993 gay pride march from midtown on Fifth Avenue.	[[0.126,0.661,0.193,0.014,0.006]]	[0.126,0.661,0.193,0.014,0.006]	negative
